date,time,grid,trap,l_ear,r_ear,sex,age,weight,hindft,notes,b_key,session_id,study
8/2/2000,,bonrip,1C,768,769,F,A,1030,145,,664,57,Population
8/2/2000,,bonrip,2E,770,771,M,A,1620,NA,,665,57,Population
8/2/2000,,bonrip,2E,631,632,F,a 1 yr.,1740,144,,619,57,Population
8/2/2000,,bonrip,3B,772,773,M,J,630,142,,666,57,Population
8/2/2000,,bonrip,4A,510,511,F,A,1860,138,,556,57,Population
8/2/2000,,bonrip,4C,784,785,F,J,830,145,,673,57,Population
8/2/2000,,bonrip,4E,82,83,F,A,1635,138,,685,57,Population
8/2/2000,,bonrip,6A,774,775,M,J,470,138,,667,57,Population
8/2/2000,,bonrip,6B,776,777,M,A,1620,132,,668,57,Population
8/2/2000,,bonrip,7A,786,787,M,J,1160,145,,674,57,Population
8/2/2000,,bonrip,7A,778,779,M,J,460,138,,669,57,Population
8/3/2000,,bonrip,10B,820,821,M,J,1200,145,,686,57,Population
8/3/2000,,bonrip,10C,818,819,M,J,510,NA,,684,57,Population
8/3/2000,,bonrip,1A,801,802,F,J,1090,139,,676,57,Population
8/3/2000,,bonrip,1C,803,804,F,J,530,147,,677,57,Population
8/3/2000,,bonrip,2D,695,694,F,A,1570,145,,652,57,Population
8/3/2000,,bonrip,2E,805,806,F,A,1150,NA,,678,57,Population
8/3/2000,,bonrip,3B,808,809,F,J,640,NA,,679,57,Population
8/3/2000,,bonrip,3D,471,807,F,A,1505,143,,942,57,Population
8/3/2000,,bonrip,4A,810,811,M,J,670,142,,680,57,Population
8/3/2000,,bonrip,5D,814,815,F,J,740,142,,682,57,Population
8/3/2000,,bonrip,6C,812,813,F,J,400,NA,,681,57,Population
8/3/2000,,bonrip,7B,690,691,F,A,1880,138,,650,57,Population
8/3/2000,,bonrip,9A,816,817,M,J,570,141,,683,57,Population
8/4/2000,,bonrip,10A,840,841,F,A,1520,NA,,697,57,Population
8/4/2000,,bonrip,1C,631,632,F,A,1645,145,,619,57,Population
8/4/2000,,bonrip,2E,805,806,F,A,1215,148,,678,57,Population
8/4/2000,,bonrip,3B,772,773,M,J,660,NA,,666,57,Population
8/4/2000,,bonrip,3C,801,802,F,J,1120,139,,676,57,Population
8/4/2000,,bonrip,4A,586,587,M,A,1600,145,,595,57,Population
8/4/2000,,bonrip,4C,510,511,F,A,1690,138,,556,57,Population
8/4/2000,,bonrip,4E,830,831,F,A,NA,145,,691,57,Population
8/4/2000,,bonrip,5A,684,685,F,A,1640,140,,646,57,Population
8/4/2000,,bonrip,5B,774,775,M,J,520,NA,,667,57,Population
8/4/2000,,bonrip,6D,690,691,F,A,1770,NA,,650,57,Population
8/4/2000,,bonrip,7B,834,835,M,J,580,148,,693,57,Population
8/4/2000,,bonrip,7C,832,833,F,J,520,148,,692,57,Population
8/5/2000,,bonrip,10A,846,847,F,A,1250,131,,700,57,Population
8/5/2000,,bonrip,10C,627,628,F,A,1890,145,,616,57,Population
8/5/2000,,bonrip,1C,842,843,M,J,1110,139,,698,57,Population
8/5/2000,,bonrip,1E,631,632,F,A,1630,135,,619,57,Population
8/5/2000,,bonrip,2B,801,802,F,J,1100,NA,,676,57,Population
8/5/2000,,bonrip,2E,805,806,F,A,1240,148,,678,57,Population
8/5/2000,,bonrip,4B,808,809,F,J,700,147,,679,57,Population
8/5/2000,,bonrip,5C,510,511,F,A,1610,85,,556,57,Population
8/5/2000,,bonrip,6A,786,787,M,J,1190,145,,674,57,Population
8/5/2000,,bonrip,6B,832,833,F,J,550,NA,,692,57,Population
8/5/2000,,bonrip,6D,814,815,F,J,855,145,,682,57,Population
8/5/2000,,bonrip,6E,510,511,F,A,1630,94,,556,57,Population
8/5/2000,,bonrip,8A,844,845,M,J,560,138,,699,57,Population
8/6/2000,,bonrip,1E,858,859,F,A,1630,135,,706,57,Population
8/6/2000,,bonrip,2A,801,802,F,J,1060,142,,676,57,Population
8/6/2000,,bonrip,2B,856,857,M,J,650,146,,705,57,Population
8/6/2000,,bonrip,3B,860,861,F,J,450,146,,708,57,Population
8/6/2000,,bonrip,3D,805,806,F,A,1260,134,,678,57,Population
8/6/2000,,bonrip,4A,862,863,M,J,610,135,,709,57,Population
8/6/2000,,bonrip,4D,471,807,F,A,1490,142,,942,57,Population
8/6/2000,,bonrip,5A,786,787,M,J,1170,NA,,674,57,Population
8/6/2000,,bonrip,5D,510,511,F,A,1600,145,,556,57,Population
8/6/2000,,bonrip,6D,510,511,F,A,1700,147,,556,57,Population
8/6/2000,,bonrip,7A,786,787,M,J,1220,139,,674,57,Population
8/6/2000,,bonrip,7B,690,691,F,A,1590,145,,650,57,Population
8/6/2000,,bonrip,8A,560,561,F,1 yr,1840,NA,,582,57,Population
10/28/2000,,bonrip,1C,805,806,F,A,1670,93,,678,58,Population
10/28/2000,,bonrip,6C,684,685,F,1 yr.,1680,100,,646,58,Population
10/28/2000,,bonrip,8A,1002,1003,F,A,1440,134,,2,58,Population
10/28/2000,,bonrip,8E,560,561,F,A,2000,147,,582,58,Population
10/28/2000,,bonrip,9D,1004,1005,M,J,1260,137,,3,58,Population
10/29/2000,,bonrip,10A,594,595,M,A,1740,128,,599,58,Population
10/29/2000,,bonrip,10C,627,628,F,A,1980,128,,616,58,Population
10/29/2000,,bonrip,1D,805,806,F,A,1545,139,,678,58,Population
10/29/2000,,bonrip,1E,770,771,M,A,1720,90,,665,58,Population
10/29/2000,,bonrip,2B,662,663,M,1 yr.,1760,128,,634,58,Population
10/29/2000,,bonrip,2E,631,632,F,A,1840,100,,619,58,Population
10/29/2000,,bonrip,3B,586,587,M,A,1620,137,,595,58,Population
10/29/2000,,bonrip,3D,82,83,F,A,1640,146,,685,58,Population
10/29/2000,,bonrip,3E,1013,1014,M,A,1560,NA,,7,58,Population
10/29/2000,,bonrip,4B,684,685,F,A,1600,100,,646,58,Population
10/29/2000,,bonrip,4C,1015,1016,M,J,1280,115,,8,58,Population
10/29/2000,,bonrip,5B,686,687,F,A,1650,94,,647,58,Population
10/29/2000,,bonrip,5D,1017,1018,M,A,1460,141,,9,58,Population
10/29/2000,,bonrip,6D,491,733,F,A,2140,140,,943,58,Population
10/29/2000,,bonrip,7A,1019,1020,M,J,1240,137,,10,58,Population
10/29/2000,,bonrip,7C,1021,1022,M,J,1500,145,,12,58,Population
10/29/2000,,bonrip,7D,560,561,F,A,1960,99,,582,58,Population
10/29/2000,,bonrip,9D,846,847,F,A,1570,143,,700,58,Population
10/30/2000,,bonrip,10A,840,841,F,A,1490,101,,697,58,Population
10/30/2000,,bonrip,10B,594,595,M,A,1710,130,,599,58,Population
10/30/2000,,bonrip,10D,627,628,F,A,1920,127,,616,58,Population
10/30/2000,,bonrip,1D,805,806,F,A,1600,128,,678,58,Population
10/30/2000,,bonrip,2E,770,771,M,A,1720,92,,665,58,Population
10/30/2000,,bonrip,3B,1029,1030,M,J,1300,141,,16,58,Population
10/30/2000,,bonrip,3C,662,663,M,A,1680,129,,634,58,Population
10/30/2000,,bonrip,4B,686,687,F,A,1520,94,,647,58,Population
10/30/2000,,bonrip,4E,1013,1014,M,J,1480,143,,7,58,Population
10/30/2000,,bonrip,5C,684,685,F,A,1510,84,,646,58,Population
10/30/2000,,bonrip,6C,458,459,F,2 yrs.,2025,146,,534,58,Population
10/30/2000,,bonrip,6E,1017,1018,M,A,1430,141,,9,58,Population
10/30/2000,,bonrip,7D,491,733,F,A,1890,141,,943,58,Population
10/30/2000,,bonrip,8A,1031,1032,F,A,1580,135,,18,58,Population
10/30/2000,,bonrip,8D,560,561,F,A,1990,100,,582,58,Population
10/30/2000,,bonrip,9A,846,847,F,A,1480,89,,700,58,Population
11/1/2000,,bonrip,10A,1050,1051,M,A,1620,131,,28,58,Population
11/1/2000,,bonrip,10B,594,595,M,A,1620,128,,599,58,Population
11/1/2000,,bonrip,10C,1048,1049,F,A,1460,143,,27,58,Population
11/1/2000,,bonrip,1B,82,83,F,A,1635,137,,685,58,Population
11/1/2000,,bonrip,1C,805,806,F,A,1555,99,,678,58,Population
11/1/2000,,bonrip,1E,627,628,F,A,1920,128,,616,58,Population
11/1/2000,,bonrip,2C,443,444,M,A,1855,145,,527,58,Population
11/1/2000,,bonrip,2D,662,663,M,A,1585,131,,634,58,Population
11/1/2000,,bonrip,3A,686,687,F,A,1605,135,,647,58,Population
11/1/2000,,bonrip,3B,678,679,M,A,1635,96,,641,58,Population
11/1/2000,,bonrip,4E,1013,1014,M,A,1295,140,,7,58,Population
11/1/2000,,bonrip,5C,586,587,M,A,1560,90,,595,58,Population
11/1/2000,,bonrip,5D,458,459,F,A,2050,143,,534,58,Population
11/1/2000,,bonrip,5E,1015,1016,M,,NA,134,,8,58,Population
11/1/2000,,bonrip,6B,460,461,M,A,1560,133,,535,58,Population
11/1/2000,,bonrip,6C,491,733,F,A,1840,139,,943,58,Population
11/1/2000,,bonrip,6D,1017,1018,M,A,1380,132,,9,58,Population
11/1/2000,,bonrip,6E,684,685,F,A,1545,110,,646,58,Population
11/1/2000,,bonrip,7A,1021,1022,M,A,1430,133,,12,58,Population
11/1/2000,,bonrip,7B,1031,1032,F,A,1630,139,,18,58,Population
11/1/2000,,bonrip,7D,560,561,F,A,1950,88,,582,58,Population
11/1/2000,,bonrip,8A,1002,1003,F,A,1380,135,,2,58,Population
11/1/2000,,bonrip,9A,846,847,F,A,1470,100,,700,58,Population
11/2/2000,,bonrip,10b,627,628,F,,NA,NA,,616,58,Population
11/2/2000,,bonrip,2a,662,663,M,,NA,NA,,634,58,Population
11/2/2000,,bonrip,2b,1056,1057,F,A,1370,142,,31,58,Population
11/2/2000,,bonrip,2d,805,806,F,,NA,NA,,678,58,Population
11/2/2000,,bonrip,3b,1013,1014,M,,NA,NA,,7,58,Population
11/2/2000,,bonrip,4a,686,687,F,,NA,NA,,647,58,Population
11/2/2000,,bonrip,4c,586,587,M,,NA,NA,,595,58,Population
11/2/2000,,bonrip,4e,82,83,F,,NA,NA,,685,58,Population
11/2/2000,,bonrip,5b,684,685,F,,NA,NA,,646,58,Population
11/2/2000,,bonrip,6c,460,461,M,,NA,NA,,535,58,Population
11/2/2000,,bonrip,7a,560,561,F,,NA,NA,,582,58,Population
11/2/2000,,bonrip,7b,1058,1060,M,A,1660,135,,32,58,Population
11/2/2000,,bonrip,7d,1021,1022,M,,NA,NA,,12,58,Population
11/2/2000,,bonrip,7e,491,733,F,,NA,NA,,943,58,Population
11/2/2000,,bonrip,8e,846,847,F,,NA,NA,,700,58,Population
11/2/2000,,bonrip,9a,594,595,M,,NA,NA,,599,58,Population
3/11/2001,,bonrip,10b,594,595,M,A,1620,142,,599,59,Population
3/11/2001,,bonrip,1b,82,83,F,A,1500,145,,685,59,Population
3/11/2001,,bonrip,2c,586,587,M,A,1460,139,,595,59,Population
3/11/2001,,bonrip,2e,770,771,M,A,1590,145,,665,59,Population
3/11/2001,,bonrip,3c,679,678,M,A,1490,142,,642,59,Population
3/12/2001,,bonrip,1e,631,632,F,A,1770,134,,619,59,Population
3/12/2001,,bonrip,2c,82,83,F,A,1435,145,,685,59,Population
3/12/2001,,bonrip,3b,662,663,M,A,1570,147,,634,59,Population
3/12/2001,,bonrip,3e,770,771,M,A,1590,145,,665,59,Population
3/12/2001,,bonrip,4c,679,678,M,A,1425,145,,642,59,Population
3/12/2001,,bonrip,5d,586,587,M,A,1395,139,,595,59,Population
3/13/2001,,bonrip,2b,662,663,M,A,1530,142,,634,59,Population
3/13/2001,,bonrip,2e,770,771,M,A,1560,148,,665,59,Population
3/13/2001,,bonrip,3b,1082,1083,F,A,1470,148,,36,59,Population
3/13/2001,,bonrip,3d,82,83,F,A,1500,145,,685,59,Population
3/13/2001,,bonrip,4c,679,678,M,A,1370,141,,642,59,Population
3/13/2001,,bonrip,4d,586,587,M,A,1380,139,,595,59,Population
3/13/2001,,bonrip,7c,627,628,F,A,1960,148,,616,59,Population
3/13/2001,,bonrip,8c,594,595,M,A,1640,147,,599,59,Population
3/14/2001,,bonrip,10c,594,595,M,,1620,NA,,599,59,Population
3/14/2001,,bonrip,1c,82,83,F,2 yrs,NA,NA,,685,59,Population
3/14/2001,,bonrip,1d,631,632,F,,NA,NA,,619,59,Population
3/14/2001,,bonrip,1e,770,771,M,,NA,NA,,665,59,Population
3/14/2001,,bonrip,3b,679,678,M,,NA,NA,,642,59,Population
3/14/2001,,bonrip,3d,1082,1083,F,,NA,NA,,36,59,Population
3/14/2001,,bonrip,4d,662,663,M,,NA,NA,,634,59,Population
3/14/2001,,bonrip,5d,586,587,M,,1380,NA,,595,59,Population
3/14/2001,,bonrip,9d,627,628,F,A,1830,148,,616,59,Population
6/19/2001,,bonrip,1C,805,806,F,A,1700,104,,678,60,Population
6/19/2001,,bonrip,6B,560,561,F,A,2365,104,,582,60,Population
6/19/2001,,bonrip,6D,586,587,M,A,1440,134,,595,60,Population
6/20/2001,,bonrip,1B,770,771,M,A,1470,118,,665,60,Population
6/21/2001,,bonrip,1B,805,806,F,A,1690,131,,678,60,Population
6/21/2001,,bonrip,5A,1092,1093,F,J,400,111,,40,60,Population
6/21/2001,,bonrip,6D,560,561,F,a 2 yrs.,2310,134,,582,60,Population
6/22/2001,,bonrip,1C,770,771,M,A,1410,135,,665,60,Population
6/22/2001,,bonrip,4B,1092,1093,F,J,420,133,,40,60,Population
6/22/2001,,bonrip,4B,679,678,M,A,1470,70,,642,60,Population
8/1/2001,,bonrip,1A,1137,1139,F,A,1610,135,,44,61,Population
8/1/2001,,bonrip,1B,1162,1163,M,A,1560,132,,57,61,Population
8/1/2001,,bonrip,1D,1166,1167,M,J,990,NA,,59,61,Population
8/1/2001,,bonrip,1E,627,628,F,A,1940,141,,616,61,Population
8/1/2001,,bonrip,2A,1137,1139,F,A,1570,104,,44,61,Population
8/1/2001,,bonrip,2B,770,771,M,A,1570,125,,665,61,Population
8/1/2001,,bonrip,2B,1137,1139,F,A,1670,110,,44,61,Population
8/1/2001,,bonrip,2B,1137,1139,F,A,1610,111,,44,61,Population
8/1/2001,,bonrip,3A,1164,1165,F,J,740,133,,58,61,Population
8/1/2001,,bonrip,3D,1147,1148,F,J,1200,110,,49,61,Population
8/1/2001,,bonrip,4B,1144,1145,M,J,710,NA,,48,61,Population
8/1/2001,,bonrip,4C,1137,1139,F,A,1660,134,,44,61,Population
8/1/2001,,bonrip,4D,1092,1093,F,J,1200,NA,,40,61,Population
8/1/2001,,bonrip,5B,1142,1143,M,J,1220,141,,47,61,Population
8/1/2001,,bonrip,6B,1155,1156,M,A,1130,130,,53,61,Population
8/1/2001,,bonrip,6B,1168,1169,F,J,650,132,,60,61,Population
8/1/2001,,bonrip,6C,1149,1150,M,A,730,132,,50,61,Population
8/1/2001,,bonrip,6D,1147,1148,F,J,1110,142,,49,61,Population
8/1/2001,,bonrip,8E,1151,1152,M,J,870,138,,51,61,Population
8/1/2001,,bonrip,9B,1158,1159,M,J,990,131,,54,61,Population
10/30/2001,,bonrip,1c,770,771,M,A,1690,151,,665,62,Population
10/30/2001,,bonrip,3d,1201,1202,F,A,1540,138,,63,62,Population
10/30/2001,,bonrip,7e,1142,1143,M,J,1540,145,,47,62,Population
10/31/2001,,bonrip,4e,770,771,M,A,1640,151,,665,62,Population
11/2/2001,,bonrip,7e,1201,1202,F,A,1410,143,,63,62,Population
3/5/2002,,bonrip,4A,1201,1202,F,,1540,139,,63,63,Population
3/6/2002,,bonrip,1C,770,771,M,,1530,146,,665,63,Population
3/6/2002,,bonrip,5C,1201,1202,F,,1510,138,,63,63,Population
3/6/2002,,bonrip,7D,1060,1058,M,,1560,131,,34,63,Population
3/7/2002,,bonrip,1E,770,771,M,,1450,146,,665,63,Population
3/7/2002,,bonrip,4C,1201,1202,F,,1480,138,,63,63,Population
3/7/2002,,bonrip,6B,1060,1058,M,,1520,135,,34,63,Population
3/7/2002,,bonrip,9A,1142,1143,M,,1610,146,,47,63,Population
3/8/2002,,bonrip,1E,770,771,M,,1560,146,,665,63,Population
3/8/2002,,bonrip,3D,663,662,M,,1620,136,,635,63,Population
3/8/2002,,bonrip,7D,1201,1202,F,,1450,139,,63,63,Population
3/8/2002,,bonrip,8C,1142,1143,M,,1560,146,,47,63,Population
8/9/2002,,bonrip,2c,1201,1202,F,,1380,NA,,63,64,Population
8/9/2002,,bonrip,5e,1217,1218,,,1175,NA,,69,64,Population
8/9/2002,,bonrip,6a,1323,1233,,,675,NA,,85,64,Population
8/9/2002,,bonrip,8a,1234,1235,F,,550,102,,77,64,Population
11/22/2002,,bonrip,6B,662,663,M,A,1430,140,,634,65,Population
11/23/2002,,bonrip,2C,662,663,M,A,1660,140,,634,65,Population
11/24/2002,,bonrip,2A,662,663,M,A,NA,140,,634,65,Population
3/29/2003,,bonrip,3D,1244,1245,F,,1300,142,,80,66,Population
3/30/2003,,bonrip,10E,1058,1060,M,2.25 yrs,1475,135,,32,66,Population
3/30/2003,,bonrip,6E,1244,1245,F,,1300,142,,80,66,Population
3/30/2003,,bonrip,7D,662,663,M,,1600,137,,634,66,Population
3/30/2003,,bonrip,8E,1502,1503,M,,1300,136,,86,66,Population
3/31/2003,,bonrip,10C,1058,1060,M,,1475,135,,32,66,Population
3/31/2003,,bonrip,2C,662,663,M,3.5 yrs.,1600,137,,634,66,Population
3/31/2003,,bonrip,4C,1244,1245,F,,1300,142,,80,66,Population
3/31/2003,,bonrip,9A,1502,1503,M,,1300,136,,86,66,Population
6/4/2003,,bonrip,2B,1244,1245,F,,1450,140,,80,67,Population
6/4/2003,,bonrip,4D,1504,1505,M,,1200,131,,87,67,Population
6/6/2003,,bonrip,2A,1244,1245,F,,1450,140,,80,67,Population
6/6/2003,,bonrip,6B,1525,1526,F,,1675,134,,96,67,Population
8/19/2003,,bonrip,10C,1244,1245,F,,1450,141,,80,68,Population
8/19/2003,,bonrip,3A,1525,1526,F,A,1375,134,,96,68,Population
8/19/2003,,bonrip,4D,1507,1520,M,J,800,108,,89,68,Population
8/19/2003,,bonrip,6B,1510,1515,M,J,1250,134,,92,68,Population
8/19/2003,,bonrip,7A,1506,1511,F,J,1350,133,,88,68,Population
8/19/2003,,bonrip,9B,1508,1519,F,J,850,110,,90,68,Population
8/20/2003,,bonrip,3A,1525,1526,F,,1350,134,,96,68,Population
8/20/2003,,bonrip,3B,1244,1245,F,,1250,141,,80,68,Population
8/20/2003,,bonrip,4A,1509,1514,M,J,790,104,,91,68,Population
8/20/2003,,bonrip,5D,1244,1245,F,,1250,141,,80,68,Population
8/20/2003,,bonrip,6B,1250,1252,M,,NA,NA,Escapee,81,68,Population
8/20/2003,,bonrip,6D,1234,1235,F,,1600,125,,77,68,Population
8/20/2003,,bonrip,7A,1502,1503,M,,1550,134,,86,68,Population
8/20/2003,,bonrip,8B,1508,1519,F,J,800,111,,90,68,Population
8/20/2003,,bonrip,9C,1523,1524,F,,1600,135,,95,68,Population
8/21/2003,,bonrip,10A,1634,1635,F,,1250,129,,106,68,Population
8/21/2003,,bonrip,10A,1630,1631,F,,1375,138,,104,68,Population
8/21/2003,,bonrip,2A,1507,1520,M,J,700,108,,89,68,Population
8/21/2003,,bonrip,5B,1239,1240,M,,1350,132,,79,68,Population
8/21/2003,,bonrip,5E,1244,1245,F,,1200,NA,Mortality,80,68,Population
8/21/2003,,bonrip,6A,1506,1511,F,,NA,132,,88,68,Population
8/21/2003,,bonrip,6C,1234,1235,F,,1575,133,,77,68,Population
8/21/2003,,bonrip,8B,1250,1252,M,J,1175,131,,81,68,Population
8/21/2003,,bonrip,9C,1632,1633,M,J,1175,130,,105,68,Population
8/22/2003,,bonrip,10B,1630,1631,F,,1250,138,,104,68,Population
8/22/2003,,bonrip,2E,1638,1639,F,J,910,118,,108,68,Population
8/22/2003,,bonrip,4D,1636,1637,F,J,275,70,,107,68,Population
8/22/2003,,bonrip,5A,1525,1526,F,,1400,134,,96,68,Population
8/22/2003,,bonrip,6C,1502,1503,M,,1400,134,,86,68,Population
8/22/2003,,bonrip,7A,1509,1514,M,,800,104,,91,68,Population
8/22/2003,,bonrip,9E,1508,1519,F,J,750,111,,90,68,Population
8/23/2003,,bonrip,10B,1508,1519,F,J,775,111,,90,68,Population
8/23/2003,,bonrip,2B,1506,1511,F,,1325,132,,88,68,Population
8/23/2003,,bonrip,5A,1525,1526,F,,1400,135,,96,68,Population
8/23/2003,,bonrip,6A,1509,1514,M,,725,104,,91,68,Population
8/23/2003,,bonrip,6C,1250,1252,M,J,1125,131,,81,68,Population
8/23/2003,,bonrip,8C,1234,1235,F,,1575,133,,77,68,Population
3/10/2004,,bonrip,1B,1601,1602,F,,NA,130,,97,69,Population
3/10/2004,,bonrip,2E,1510,1515,M,,NA,128,,92,69,Population
3/10/2004,,bonrip,7D,1234,1235,F,,NA,133,,77,69,Population
3/11/2004,,bonrip,1E,1510,1515,M,,NA,129,,92,69,Population
3/11/2004,,bonrip,5A,1618,1619,F,,NA,124,,101,69,Population
3/11/2004,,bonrip,5D,1608,1615,F,,NA,135,,99,69,Population
3/11/2004,,bonrip,6E,1502,1503,M,,NA,138,,86,69,Population
3/11/2004,,bonrip,7A,1234,1235,F,,NA,133,,77,69,Population
3/11/2004,,bonrip,9B,1607,1616,M,,NA,134,,98,69,Population
3/12/2004,,bonrip,1A,1601,1602,F,,NA,131,,97,69,Population
3/12/2004,,bonrip,2E,1510,1515,M,,NA,128,,92,69,Population
3/12/2004,,bonrip,4D,1608,1615,F,,NA,135,,99,69,Population
3/12/2004,,bonrip,7E,1502,1503,M,,NA,138,,86,69,Population
3/13/2004,,bonrip,1A,1601,1602,F,,NA,131,,97,69,Population
3/13/2004,,bonrip,1E,1510,1515,M,,NA,128,,92,69,Population
3/13/2004,,bonrip,4D,1608,1615,F,,NA,135,,99,69,Population
3/13/2004,,bonrip,5E,1502,1503,M,,NA,138,,86,69,Population
3/13/2004,,bonrip,6C,1618,1619,F,,NA,124,,101,69,Population
3/13/2004,,bonrip,7A,1234,1235,F,,NA,133,,77,69,Population
3/13/2004,,bonrip,9B,1607,1616,M,,NA,134,,98,69,Population
5/30/2004,,bonrip,10C,1634,1635,F,,1800,135,,106,70,Population
5/30/2004,,bonrip,1E,1608,1615,F,,1800,131,,99,70,Population
5/30/2004,,bonrip,7A,1234,1235,F,,1950,133,,77,70,Population
5/30/2004,,bonrip,7D,1506,1511,F,,1850,133,,88,70,Population
5/30/2004,,bonrip,9A,1506,1511,F,,1850,133,,88,70,Population
5/31/2004,,bonrip,10E,1634,1635,F,,1800,135,,106,70,Population
5/31/2004,,bonrip,3D,1608,1615,F,,1800,131,,99,70,Population
5/31/2004,,bonrip,4D,1234,1235,F,,1950,133,,77,70,Population
5/31/2004,,bonrip,5C,1801,1802,M,,1400,133,,154,70,Population
5/31/2004,,bonrip,6A,1801,1802,M,,1400,133,,154,70,Population
5/31/2004,,bonrip,9C,1234,1235,F,,1950,133,,77,70,Population
6/1/2004,,bonrip,10B,1506,1511,F,,1850,133,,88,70,Population
6/1/2004,,bonrip,2D,1608,1615,F,,1800,131,,99,70,Population
6/1/2004,,bonrip,7A,1801,1802,M,,1850,133,,154,70,Population
6/1/2004,,bonrip,8B,1801,1802,M,,1400,133,,154,70,Population
6/2/2004,,bonrip,10B,1634,1635,F,,1800,135,,106,70,Population
6/2/2004,,bonrip,1B,1608,1615,F,,1850,131,,99,70,Population
6/2/2004,,bonrip,5D,1805,1806,M,,1350,131,,156,70,Population
6/2/2004,,bonrip,6A,1807,1808,M,,1950,136,,157,70,Population
6/2/2004,,bonrip,8A,1801,1802,M,,1850,133,,154,70,Population
6/3/2004,,bonrip,2B,1608,1615,F,,1850,132,,99,70,Population
6/3/2004,,bonrip,4C,1801,1802,M,,1400,133,,154,70,Population
6/3/2004,,bonrip,7A,1506,1511,F,,1800,133,,88,70,Population
6/3/2004,,bonrip,8B,1234,1235,F,,1850,133,,77,70,Population
8/25/2004,,bonrip,8B,1809,1810,F,,1450,139,,158,71,Population
8/26/2004,,bonrip,2E,1811,1812,F,,1380,133,,159,71,Population
8/26/2004,,bonrip,3C,1510,1515,M,,1450,133,,92,71,Population
8/26/2004,,bonrip,3C,1510,1515,M,1 yr,1450,133,,92,71,Population
8/26/2004,,bonrip,4D,1813,1814,M,J,450,98,,160,71,Population
8/26/2004,,bonrip,6A,1807,1808,M,,1275,136,,157,71,Population
8/26/2004,,bonrip,6B,1608,1615,F,,1610,135,,99,71,Population
8/26/2004,,bonrip,6C,1815,1816,F,,1425,138,,161,71,Population
8/26/2004,,bonrip,7A,1506,1511,F,,1665,139,,88,71,Population
8/26/2004,,bonrip,8C,1634,1635,F,,1600,134,,106,71,Population
8/27/2004,,bonrip,10A,1821,1822,F,,1410,145,,164,71,Population
8/27/2004,,bonrip,10D,1506,1511,F,,1650,139,,88,71,Population
8/27/2004,,bonrip,2D,1819,1820,M,J,1325,140,,163,71,Population
8/27/2004,,bonrip,4D,1813,1814,M,J,400,99,,160,71,Population
8/27/2004,,bonrip,5B,1510,1515,M,,1450,133,,92,71,Population
8/27/2004,,bonrip,6A,1506,1511,F,,1700,139,,88,71,Population
8/27/2004,,bonrip,6B,1634,1635,F,,1550,134,,106,71,Population
8/27/2004,,bonrip,8A,1809,1810,F,,1450,139,,158,71,Population
8/27/2004,,bonrip,9D,1634,1635,F,,1600,134,,106,71,Population
8/28/2004,,bonrip,10C,1801,1802,M,,1400,136,,154,71,Population
8/28/2004,,bonrip,5A,1506,1511,F,,1375,133,,88,71,Population
8/28/2004,,bonrip,6B,1510,1515,M,,1375,133,,92,71,Population
8/29/2004,,bonrip,10A,1801,1802,M,,1350,135,,154,71,Population
8/29/2004,,bonrip,10C,1634,1635,F,,1550,134,,106,71,Population
8/29/2004,,bonrip,1C,1829,1830,F,J,750,113,,168,71,Population
8/29/2004,,bonrip,3E,1811,1812,F,,1350,133,,159,71,Population
8/29/2004,,bonrip,4D,1608,1615,F,,1550,135,,99,71,Population
8/29/2004,,bonrip,4E,1831,1832,M,J,500,94,,169,71,Population
8/29/2004,,bonrip,5A,1506,1511,F,,NA,NA,Mortality ,88,71,Population
8/29/2004,,bonrip,5D,1833,1834,F,J,500,98,,170,71,Population
8/29/2004,,bonrip,6A,1510,1515,M,,1350,133,,92,71,Population
8/29/2004,,bonrip,6E,1815,1816,F,,1400,138,,161,71,Population
8/29/2004,,bonrip,8A,1821,1822,F,,1400,142,,164,71,Population
11/17/2004,,bonrip,2B,1510,1515,M,,1500,136,,92,72,Population
11/17/2004,,bonrip,4B,1813,1814,M,,1225,135,,160,72,Population
11/17/2004,,bonrip,5C,1835,1836,M,,1275,133,,171,72,Population
11/18/2004,,bonrip,3C,1813,1814,M,,1175,135,,160,72,Population
11/18/2004,,bonrip,5D,1821,1822,F,,1425,143,,164,72,Population
11/18/2004,,bonrip,6D,1809,1810,F,,1475,138,,158,72,Population
11/19/2004,,bonrip,3A,1510,1515,M,,1475,136,,92,72,Population
11/20/2004,,bonrip,6E,1608,1615,F,,1525,137,,99,72,Population
11/21/2004,,bonrip,8E,1837,1838,F,,1575,138,,172,72,Population
11/22/2004,,bonrip,10C,1813,1814,M,,1225,135,,160,72,Population
3/17/2005,,bonrip,4e,1608,1615,F,,1500,137,,99,73,Population
3/17/2005,,bonrip,6c,1510,1515,M,,1600,144,,92,73,Population
3/18/2005,,bonrip,7e,1608,1615,F,,1500,137,,99,73,Population
3/18/2005,,bonrip,8b,1801,1802,M,,1500,138,,154,73,Population
3/18/2005,,bonrip,9a,1634,1635,F,,1470,135,,106,73,Population
